customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
17029,231,1,1759.97,2,1,4,214,Needs Attention
17030,252,1,1700.99,2,1,4,214,Needs Attention
17031,279,1,13.98,1,1,1,111,Lost Customers
17032,92,1,12.940000000000001,4,1,1,411,Recent Customers
17033,275,1,29.479999999999997,1,1,1,111,Lost Customers
17034,169,1,1750.98,3,1,4,314,Needs Attention
17035,332,1,58.980000000000004,1,1,2,112,Lost Customers
17036,227,2,176.95,2,5,3,253,253
17037,131,1,2334.97,3,1,4,314,Needs Attention
17038,72,1,2442.2799999999997,4,1,4,414,Recent Customers
17039,252,1,1799.48,2,1,4,214,Needs Attention
17040,232,1,1760.47,2,1,4,214,Needs Attention
17041,237,1,1700.99,2,1,4,214,Needs Attention
17042,231,1,1735.98,2,1,4,214,Needs Attention
17043,256,1,1760.47,2,1,4,214,Needs Attention
17044,121,1,39.980000000000004,3,1,1,311,Needs Attention
17045,268,2,4480.73,2,5,5,255,255
17046,260,2,4467.74,2,5,5,255,255
17047,286,2,4347.76,1,5,5,155,155
17048,238,2,4382.75,2,5,5,255,255
17049,241,2,4347.76,2,5,5,255,255
17050,244,2,4496.23,2,5,5,255,255
17051,261,2,6060.5,2,5,5,255,255
17052,208,2,96.92,2,5,3,253,253
17053,122,2,123.96000000000001,3,5,3,353,353
17054,82,2,83.98,4,5,2,452,452
17055,238,2,4347.76,2,5,5,255,255
17056,236,2,4417.75,2,5,5,255,255
17057,9,2,86.27000000000001,5,5,2,552,552
17058,34,2,83.98,5,5,2,552,552
17059,36,2,123.96000000000001,5,5,3,553,553
17060,121,2,123.96000000000001,3,5,3,353,353
17061,182,2,86.27000000000001,3,5,2,352,352
17062,309,2,91.25999999999999,1,5,2,152,152
17063,288,2,100.25,1,5,3,153,153
17064,247,2,4506.76,2,5,5,255,255
17065,204,2,4417.75,2,5,5,255,255
17066,104,2,105.75,4,5,3,453,453
17067,23,2,113.96000000000001,5,5,3,553,553
17068,10,2,92.97,5,5,3,553,553
17069,199,2,4426.74,2,5,5,255,255
17070,327,2,123.96000000000001,1,5,3,153,153
17071,209,2,4417.75,2,5,5,255,255
17072,49,2,123.96000000000001,5,5,3,553,553
17073,98,2,78.97,4,5,2,452,452
17074,202,2,90.25,2,5,2,252,252
17075,144,2,77.27,3,5,2,352,352
17076,18,2,103.46000000000001,5,5,3,553,553
17077,188,2,138.45,3,5,3,353,353
17078,300,2,186.94,1,5,3,153,153
17079,217,2,4417.75,2,5,5,255,255
17080,321,2,2732.6975,1,5,4,154,154
17081,190,1,74.98,3,1,2,312,Needs Attention
17082,331,2,3891.5425,1,5,5,155,155
17083,292,1,51.96,1,1,2,112,Lost Customers
17084,97,1,31.27,4,1,1,411,Recent Customers
17085,212,2,2986.0325000000003,2,5,4,254,254
17086,334,2,4194.33,1,5,5,155,155
17087,170,2,75.21000000000001,3,5,2,352,352
17088,177,1,24.99,3,1,1,311,Needs Attention
17089,219,1,64.97,2,1,2,212,Needs Attention
17090,90,1,64.97,4,1,2,412,Recent Customers
17091,25,1,32.269999999999996,5,1,1,511,511
17092,338,1,37.269999999999996,1,1,1,111,Lost Customers
17093,46,3,6917.5925,5,5,5,555,555
17094,204,2,3001.0425,2,5,4,254,254
17095,304,2,2760.4075000000003,1,5,4,154,154
17096,342,2,4144.34,1,5,5,155,155
17097,39,2,3021.0225,5,5,4,554,554
17098,362,2,2768.5325000000003,1,5,4,154,154
17099,306,2,2701.4275,1,5,4,154,154
17100,112,1,95.94,4,1,3,413,Recent Customers
17101,103,2,163.94,4,5,3,453,453
17102,307,1,32.269999999999996,1,1,1,111,Lost Customers
17103,49,3,6935.0824999999995,5,5,5,555,555
17104,290,1,4.99,1,1,1,111,Lost Customers
17105,223,2,83.44,2,5,2,252,252
17106,102,1,72.96,4,1,2,412,Recent Customers
17107,342,2,4179.33,1,5,5,155,155
17108,131,1,24.99,3,1,1,311,Needs Attention
17109,310,2,2769.3975,1,5,4,154,154
17110,106,2,47.260000000000005,4,5,2,452,452
17111,324,1,4.99,1,1,1,111,Lost Customers
17112,179,1,6.28,3,1,1,311,Needs Attention
17113,147,1,4.99,3,1,1,311,Needs Attention
17114,65,3,7275.36,4,5,5,455,455
17115,216,2,3008.0225,2,5,4,254,254
17116,187,1,1764.96,3,1,4,314,Needs Attention
17117,65,1,39.980000000000004,4,1,1,411,Recent Customers
17118,235,1,562.96,2,1,3,213,Needs Attention
17119,259,3,214.90000000000003,2,5,3,253,253
17120,236,1,1735.98,2,1,4,214,Needs Attention
17121,230,1,1735.98,2,1,4,214,Needs Attention
17122,283,1,58.980000000000004,1,1,2,112,Lost Customers
17123,211,1,562.96,2,1,3,213,Needs Attention
17124,214,1,562.96,2,1,3,213,Needs Attention
17125,97,1,539.99,4,1,3,413,Recent Customers
17126,10,2,126.96,5,5,3,553,553
17127,236,1,1778.47,2,1,4,214,Needs Attention
17128,236,1,1735.98,2,1,4,214,Needs Attention
17129,235,1,1735.98,2,1,4,214,Needs Attention
17130,314,1,98.96000000000001,1,1,3,113,Lost Customers
17131,34,1,4.99,5,1,1,511,511
17132,39,1,4.99,5,1,1,511,511
17133,72,1,2357.2799999999997,4,1,4,414,Recent Customers
17134,61,1,2376.9599999999996,4,1,4,414,Recent Customers
17135,54,1,2379.47,5,1,4,514,514
17136,68,1,2297.2799999999997,4,1,4,414,Recent Customers
17137,326,1,4.99,1,1,1,111,Lost Customers
17138,296,1,59.980000000000004,1,1,2,112,Lost Customers
17139,67,1,2309.97,4,1,4,414,Recent Customers
17140,57,1,2319.99,5,1,4,514,514
17141,46,1,2376.9599999999996,5,1,4,514,514
17142,232,1,1728.27,2,1,4,214,Needs Attention
17143,191,1,1763.97,2,1,4,214,Needs Attention
17144,231,1,1891.26,2,1,4,214,Needs Attention
17145,61,1,13.98,4,1,1,411,Recent Customers
17146,69,1,39.980000000000004,4,1,1,411,Recent Customers
17147,162,1,1700.99,3,1,4,314,Needs Attention
17148,140,1,1775.47,3,1,4,314,Needs Attention
17149,217,1,1735.98,2,1,4,214,Needs Attention
17150,209,1,1764.96,2,1,4,214,Needs Attention
17151,0,1,12.940000000000001,5,1,1,511,511
17152,165,1,12.940000000000001,3,1,1,311,Needs Attention
17153,210,1,1744.97,2,1,4,214,Needs Attention
17154,212,1,1764.96,2,1,4,214,Needs Attention
17155,164,1,13.98,3,1,1,311,Needs Attention
17156,68,1,2502.27,4,1,4,414,Recent Customers
17157,76,1,2334.9799999999996,4,1,4,414,Recent Customers
17158,297,1,39.980000000000004,1,1,1,111,Lost Customers
17159,222,1,1735.98,2,1,4,214,Needs Attention
17160,62,1,4.99,4,1,1,411,Recent Customers
17161,292,1,59.980000000000004,1,1,2,112,Lost Customers
17162,257,1,39.980000000000004,2,1,1,211,Needs Attention
17163,200,1,1732.26,2,1,4,214,Needs Attention
17164,59,1,12.940000000000001,4,1,1,411,Recent Customers
17165,334,1,4.99,1,1,1,111,Lost Customers
17166,79,1,4.99,4,1,1,411,Recent Customers
17167,211,1,1735.98,2,1,4,214,Needs Attention
17168,218,1,4.99,2,1,1,211,Needs Attention
17169,300,1,4.99,1,1,1,111,Lost Customers
17170,274,1,13.98,1,1,1,111,Lost Customers
17171,71,1,2439.99,4,1,4,414,Recent Customers
17172,159,1,68.49,3,1,2,312,Needs Attention
17173,62,1,4.99,4,1,1,411,Recent Customers
17174,209,1,4.99,2,1,1,211,Needs Attention
17175,126,1,2334.9799999999996,3,1,4,314,Needs Attention
17176,69,1,2369.9599999999996,4,1,4,414,Recent Customers
17177,203,1,13.98,2,1,1,211,Needs Attention
17178,28,1,13.98,5,1,1,511,511
17179,181,1,29.479999999999997,3,1,1,311,Needs Attention
17180,64,1,68.97,4,1,2,412,Recent Customers
17181,144,3,6944.5824999999995,3,5,5,355,355
17182,91,3,6950.602499999999,4,5,5,455,455
17183,150,3,7175.86,3,5,5,355,355
17184,149,3,7253.349999999999,3,5,5,355,355
17185,79,3,6954.5725,4,5,5,455,455
17186,193,2,77.27000000000001,2,5,2,252,252
17187,166,2,3310.4075,3,5,5,355,355
17188,165,2,3350.4174999999996,3,5,5,355,355
17189,310,1,46.47,1,1,2,112,Lost Customers
17190,7,1,24.27,5,1,1,511,511
17191,153,3,6895.612499999999,3,5,5,355,355
17192,83,3,6977.5824999999995,4,5,5,455,455
17193,18,2,134.96,5,5,3,553,553
17194,174,1,111.45,3,1,3,313,Needs Attention
17195,164,2,3330.6674999999996,3,5,5,355,355
17196,148,2,3318.3574999999996,3,5,5,355,355
17197,19,1,56.97,5,1,2,512,512
17198,145,3,7233.36,3,5,5,355,355
17199,159,3,6997.5625,3,5,5,355,355
17200,264,1,21.98,2,1,1,211,Needs Attention
17201,20,1,21.98,5,1,1,511,511
17202,60,3,6974.0625,4,5,5,455,455
17203,58,3,6952.532499999999,4,5,5,455,455
17204,65,2,114.96000000000001,4,5,3,453,453
17205,65,2,74.98,4,5,2,452,452
17206,157,2,3295.4275,3,5,5,355,355
17207,52,3,6979.5625,5,5,5,555,555
17208,178,1,45.95,3,1,2,312,Needs Attention
17209,160,3,7182.4,3,5,5,355,355
17210,8,1,71.95,5,1,2,512,512
17211,333,1,47.940000000000005,1,1,2,112,Lost Customers
17212,47,1,61.97,5,1,2,512,512
17213,184,2,179.95,3,5,3,353,353
17214,74,3,7211.389999999999,4,5,5,455,455
17215,127,1,31.97,3,1,1,311,Needs Attention
17216,108,2,3370.3974999999996,4,5,5,455,455
17217,261,1,80.96000000000001,2,1,2,212,Needs Attention
17218,52,3,6907.5625,5,5,5,555,555
17219,139,1,35.0,3,1,1,311,Needs Attention
17220,140,3,6914.852499999999,3,5,5,355,355
17221,147,3,7292.3099999999995,3,5,5,355,355
17222,183,1,36.96,3,1,1,311,Needs Attention
17223,135,1,21.98,3,1,1,311,Needs Attention
17224,240,1,66.96000000000001,2,1,2,212,Needs Attention
17225,74,3,6986.8724999999995,4,5,5,455,455
17226,222,2,109.97000000000001,2,5,3,253,253
17227,218,2,83.97,2,5,2,252,252
17228,69,2,77.27,4,5,2,452,452
17229,183,2,4471.74,3,5,5,355,355
17230,145,2,83.98,3,5,2,352,352
17231,134,2,83.98,3,5,2,352,352
17232,192,2,4347.76,2,5,5,255,255
17233,194,2,4347.76,2,5,5,255,255
17234,37,2,91.26,5,5,2,552,552
17235,178,2,83.98,3,5,2,352,352
17236,170,2,86.27000000000001,3,5,2,352,352
17237,12,2,173.93,5,5,3,553,553
17238,290,2,147.48,1,5,3,153,153
17239,3,2,86.27000000000001,5,5,2,552,552
17240,157,2,4385.03,3,5,5,355,355
17241,145,2,4382.75,3,5,5,355,355
17242,146,2,4387.23,3,5,5,355,355
17243,221,2,83.98,2,5,2,252,252
17244,200,2,86.27000000000001,2,5,2,252,252
17245,57,2,92.97,5,5,3,553,553
17246,144,2,4380.04,3,5,5,355,355
17247,164,2,4432.72,3,5,5,355,355
17248,134,2,4382.75,3,5,5,355,355
17249,109,2,4426.74,4,5,5,455,455
17250,13,2,97.96000000000001,5,5,3,553,553
17251,216,2,123.96000000000001,2,5,3,253,253
17252,107,2,92.97,4,5,3,453,453
17253,3,2,83.98,5,5,2,552,552
17254,278,2,147.48,1,5,3,153,153
17255,130,2,4442.24,3,5,5,355,355
17256,112,2,4362.74,4,5,5,455,455
17257,112,2,4480.73,4,5,5,455,455
17258,104,2,4347.76,4,5,5,455,455
17259,86,2,4404.73,4,5,5,455,455
17260,299,1,39.980000000000004,1,1,1,111,Lost Customers
17261,208,1,1764.96,2,1,4,214,Needs Attention
17262,228,1,1735.98,2,1,4,214,Needs Attention
17263,149,1,1700.99,3,1,4,314,Needs Attention
17264,53,1,2325.9599999999996,5,1,4,514,514
17265,133,1,4.99,3,1,1,311,Needs Attention
17266,117,1,59.980000000000004,4,1,2,412,Recent Customers
17267,65,1,2354.9799999999996,4,1,4,414,Recent Customers
17268,56,1,2319.99,5,1,4,514,514
17269,225,1,1728.27,2,1,4,214,Needs Attention
17270,203,1,1735.98,2,1,4,214,Needs Attention
17271,217,1,1725.98,2,1,4,214,Needs Attention
17272,211,1,1714.97,2,1,4,214,Needs Attention
17273,34,1,67.97,5,1,2,512,512
17274,251,1,13.98,2,1,1,211,Needs Attention
17275,309,1,4.99,1,1,1,111,Lost Customers
17276,347,1,67.97,1,1,2,112,Lost Customers
17277,95,2,4426.74,4,5,5,455,455
17278,105,2,4382.75,4,5,5,455,455
17279,278,2,6021.62,1,5,5,155,155
17280,285,2,6089.59,1,5,5,155,155
17281,100,2,83.97,4,5,2,452,452
17282,5,2,100.25,5,5,3,553,553
17283,0,2,147.44,5,5,3,553,553
17284,164,2,90.25,3,5,2,352,352
17285,216,2,6093.2,2,5,5,255,255
17286,224,2,6029.57,2,5,5,255,255
17287,123,2,95.26,3,5,3,353,353
17288,104,2,4426.24,4,5,5,455,455
17289,72,2,106.95,4,5,3,453,453
17290,153,2,92.97,3,5,3,353,353
17291,269,2,86.27000000000001,2,5,2,252,252
17292,26,2,94.22,5,5,3,553,553
17293,83,2,4417.75,4,5,5,455,455
17294,69,2,4355.71,4,5,5,455,455
17295,76,2,4392.74,4,5,5,455,455
17296,12,2,113.96000000000001,5,5,3,553,553
17297,235,2,100.25,2,5,3,253,253
17298,157,2,174.45000000000002,3,5,3,353,353
17299,60,2,4382.75,4,5,5,455,455
17300,223,2,94.22,2,5,3,253,253
17301,46,2,74.98,5,5,2,552,552
17302,105,2,147.44,4,5,3,453,453
17303,126,2,123.44999999999999,3,5,3,353,353
17304,15,2,62.269999999999996,5,5,2,552,552
17305,1,2,231.96,5,5,3,553,553
17306,234,2,117.96000000000001,2,5,3,253,253
17307,324,2,132.95,1,5,3,153,153
17308,198,2,6021.62,2,5,5,255,255
17309,220,2,6030.61,2,5,5,255,255
17310,222,2,6029.57,2,5,5,255,255
17311,5,2,78.96,5,5,2,552,552
17312,62,2,4471.74,4,5,5,455,455
17313,202,2,51.92,2,5,2,252,252
17314,31,2,78.96,5,5,2,552,552
17315,206,2,6030.61,2,5,5,255,255
17316,46,2,97.45,5,5,3,553,553
17317,106,2,128.95000000000002,4,5,3,453,453
17318,262,2,43.97,2,5,2,252,252
17319,27,2,38.98,5,5,1,551,551
17320,49,2,4391.74,5,5,5,555,555
17321,8,2,142.46,5,5,3,553,553
17322,8,2,94.47,5,5,3,553,553
17323,29,2,84.96,5,5,2,552,552
17324,78,2,80.94,4,5,2,452,452
17325,79,2,54.940000000000005,4,5,2,452,452
17326,75,2,4467.76,4,5,5,455,455
17327,53,2,99.94,5,5,3,553,553
17328,38,2,4387.74,5,5,5,555,555
17329,224,2,6021.62,2,5,5,255,255
17330,116,2,30.97,4,5,1,451,451
17331,131,2,40.96,3,5,2,352,352
17332,32,2,4480.73,5,5,5,555,555
17333,130,2,80.94,3,5,2,352,352
17334,37,2,4347.76,5,5,5,555,555
17335,265,1,4.99,2,1,1,211,Needs Attention
17336,322,1,26.97,1,1,1,111,Lost Customers
17337,74,3,123.91,4,5,3,453,453
17338,10,3,92.16,5,5,3,553,553
17339,278,1,4.99,1,1,1,111,Lost Customers
17340,64,1,29.26,4,1,1,411,Recent Customers
17341,131,1,35.96,3,1,1,311,Needs Attention
17342,284,1,39.980000000000004,1,1,1,111,Lost Customers
17343,238,1,39.980000000000004,2,1,1,211,Needs Attention
17344,93,1,4.99,4,1,1,411,Recent Customers
17345,133,1,1764.96,3,1,4,314,Needs Attention
17346,202,2,81.46,2,5,2,252,252
17347,66,3,119.72,4,5,3,453,453
17348,129,3,205.42000000000002,3,5,3,353,353
17349,88,1,64.47,4,1,2,412,Recent Customers
17350,101,2,127.47,4,5,3,453,453
17351,183,2,6117.6900000000005,3,5,5,355,355
17352,174,2,6021.62,3,5,5,355,355
17353,187,2,6035.6,3,5,5,355,355
17354,183,2,6029.57,3,5,5,355,355
17355,196,2,46.47,2,5,2,252,252
17356,8,1,13.98,5,1,1,511,511
17357,261,1,4.99,2,1,1,211,Needs Attention
17358,213,1,1728.27,2,1,4,214,Needs Attention
17359,314,1,39.980000000000004,1,1,1,111,Lost Customers
17360,29,3,122.17999999999999,5,5,3,553,553
17361,221,1,1759.97,2,1,4,214,Needs Attention
17362,50,1,2309.97,5,1,4,514,514
17363,59,1,2341.97,4,1,4,414,Recent Customers
17364,56,1,2351.9599999999996,5,1,4,514,514
17365,62,1,2369.9599999999996,4,1,4,414,Recent Customers
17366,304,1,39.980000000000004,1,1,1,111,Lost Customers
17367,280,1,68.49,1,1,2,112,Lost Customers
17368,339,1,4.99,1,1,1,111,Lost Customers
17369,336,1,7.28,1,1,1,111,Lost Customers
17370,216,2,4742.74,2,5,5,255,255
17371,34,3,151.92,5,5,3,553,553
17372,123,1,1729.97,3,1,4,314,Needs Attention
17373,117,1,1735.98,4,1,4,414,Recent Customers
17374,186,3,206.63,3,5,3,353,353
17375,12,2,46.47,5,5,2,552,552
17376,219,1,4.99,2,1,1,211,Needs Attention
17377,108,1,4.99,4,1,1,411,Recent Customers
17378,5,1,39.980000000000004,5,1,1,511,511
17379,312,1,124.99,1,1,3,113,Lost Customers
17380,307,1,39.980000000000004,1,1,1,111,Lost Customers
17381,4,2,347.93,5,5,3,553,553
17382,86,1,29.479999999999997,4,1,1,411,Recent Customers
17383,118,1,7.28,3,1,1,311,Needs Attention
17384,214,1,1760.47,2,1,4,214,Needs Attention
17385,91,3,208.69,4,5,3,453,453
17386,214,1,1735.98,2,1,4,214,Needs Attention
17387,285,3,148.19,1,5,3,153,153
17388,132,1,1763.97,3,1,4,314,Needs Attention
17389,222,1,1779.47,2,1,4,214,Needs Attention
17390,250,1,39.980000000000004,2,1,1,211,Needs Attention
17391,1,1,4.99,5,1,1,511,511
17392,285,1,13.98,1,1,1,111,Lost Customers
17393,59,1,2404.91,4,1,4,414,Recent Customers
17394,84,1,68.49,4,1,2,412,Recent Customers
17395,141,1,4.99,3,1,1,311,Needs Attention
17396,197,1,12.940000000000001,2,1,1,211,Needs Attention
17397,231,1,39.980000000000004,2,1,1,211,Needs Attention
17398,72,1,2354.9799999999996,4,1,4,414,Recent Customers
17399,74,1,2366.9599999999996,4,1,4,414,Recent Customers
17400,124,1,2331.95,3,1,4,314,Needs Attention
17401,48,1,2329.99,5,1,4,514,514
17402,116,1,2304.9799999999996,4,1,4,414,Recent Customers
17403,137,1,2322.2799999999997,3,1,4,314,Needs Attention
17404,111,1,1709.98,4,1,4,414,Recent Customers
17405,207,1,1725.48,2,1,4,214,Needs Attention
17406,101,1,7.28,4,1,1,411,Recent Customers
17407,250,1,54.980000000000004,2,1,2,212,Needs Attention
17408,142,1,4.99,3,1,1,311,Needs Attention
17409,106,2,219.92000000000002,4,5,3,453,453
17410,129,2,168.74,3,5,3,353,353
17411,80,2,155.47,4,5,3,453,453
17412,61,1,2414.99,4,1,4,414,Recent Customers
17413,61,1,2365.9399999999996,4,1,4,414,Recent Customers
17414,65,1,2294.99,4,1,4,414,Recent Customers
17415,76,1,2297.2799999999997,4,1,4,414,Recent Customers
17416,76,1,2370.9599999999996,4,1,4,414,Recent Customers
17417,51,1,2354.99,5,1,4,514,514
17418,255,1,39.980000000000004,2,1,1,211,Needs Attention
17419,312,1,39.980000000000004,1,1,1,111,Lost Customers
17420,52,1,2370.22,5,1,4,514,514
17421,52,1,2376.9599999999996,5,1,4,514,514
17422,165,2,174.92,3,5,3,353,353
17423,61,1,2297.2799999999997,4,1,4,414,Recent Customers
17424,57,1,2423.4799999999996,5,1,4,514,514
17425,61,1,2394.95,4,1,4,414,Recent Customers
17426,203,1,4.99,2,1,1,211,Needs Attention
17427,50,1,2371.9599999999996,5,1,4,514,514
17428,227,1,39.980000000000004,2,1,1,211,Needs Attention
17429,44,1,4.99,5,1,1,511,511
17430,236,1,4.99,2,1,1,211,Needs Attention
17431,302,1,4.99,1,1,1,111,Lost Customers
17432,186,1,4.99,3,1,1,311,Needs Attention
17433,62,1,2341.4599999999996,4,1,4,414,Recent Customers
17434,206,1,4.99,2,1,1,211,Needs Attention
17435,98,1,67.97,4,1,2,412,Recent Customers
17436,189,1,4.99,3,1,1,311,Needs Attention
17437,316,1,58.980000000000004,1,1,2,112,Lost Customers
17438,107,1,59.980000000000004,4,1,2,412,Recent Customers
17439,76,1,2341.97,4,1,4,414,Recent Customers
17440,157,1,4.99,3,1,1,311,Needs Attention
17441,58,1,2404.95,4,1,4,414,Recent Customers
17442,23,3,319.88,5,5,3,553,553
17443,227,1,1754.98,2,1,4,214,Needs Attention
17444,214,1,124.99,2,1,3,213,Needs Attention
17445,219,1,1729.97,2,1,4,214,Needs Attention
17446,46,1,2384.9599999999996,5,1,4,514,514
17447,343,1,13.98,1,1,1,111,Lost Customers
17448,110,1,64.47,4,1,2,412,Recent Customers
17449,307,1,4.99,1,1,1,111,Lost Customers
17450,4,2,153.91,5,5,3,553,553
17451,80,1,39.980000000000004,4,1,1,411,Recent Customers
17452,51,1,4.99,5,1,1,511,511
17453,49,1,2376.9599999999996,5,1,4,514,514
17454,132,1,4.99,3,1,1,311,Needs Attention
17455,256,1,7.28,2,1,1,211,Needs Attention
17456,215,1,4.99,2,1,1,211,Needs Attention
17457,44,1,54.980000000000004,5,1,2,512,512
17458,65,1,2369.97,4,1,4,414,Recent Customers
17459,201,1,59.980000000000004,2,1,2,212,Needs Attention
17460,68,1,2339.97,4,1,4,414,Recent Customers
17461,65,1,2406.95,4,1,4,414,Recent Customers
17462,61,1,2334.9799999999996,4,1,4,414,Recent Customers
17463,219,1,1773.95,2,1,4,214,Needs Attention
17464,205,1,1784.96,2,1,4,214,Needs Attention
17465,199,1,1764.96,2,1,4,214,Needs Attention
17466,89,1,68.49,4,1,2,412,Recent Customers
17467,223,1,4.99,2,1,1,211,Needs Attention
17468,64,2,128.91,4,5,3,453,453
17469,69,1,7.28,4,1,1,411,Recent Customers
17470,59,1,2329.99,4,1,4,414,Recent Customers
17471,162,1,39.980000000000004,3,1,1,311,Needs Attention
17472,21,1,4.99,5,1,1,511,511
17473,112,1,4.99,4,1,1,411,Recent Customers
17474,68,1,2354.9799999999996,4,1,4,414,Recent Customers
17475,51,1,2370.9599999999996,5,1,4,514,514
17476,105,1,1700.99,4,1,4,414,Recent Customers
17477,212,1,1700.99,2,1,4,214,Needs Attention
17478,221,2,4758.24,2,5,5,255,255
17479,222,2,163.4,2,5,3,253,253
17480,210,1,1725.98,2,1,4,214,Needs Attention
17481,255,2,126.94,2,5,3,253,253
17482,164,2,146.94,3,5,3,353,353
17483,205,2,64.5,2,5,2,252,252
17484,267,2,126.96000000000001,2,5,3,253,253
17485,299,1,76.96000000000001,1,1,2,112,Lost Customers
17486,259,1,89.97,2,1,2,212,Needs Attention
17487,142,1,7.28,3,1,1,311,Needs Attention
17488,302,1,4.99,1,1,1,111,Lost Customers
17489,229,1,58.980000000000004,2,1,2,212,Needs Attention
17490,69,1,12.940000000000001,4,1,1,411,Recent Customers
17491,13,2,126.94,5,5,3,553,553
17492,207,1,84.47,2,1,2,212,Needs Attention
17493,32,2,130.96,5,5,3,553,553
17494,231,2,111.96000000000001,2,5,3,253,253
17495,97,2,119.91,4,5,3,453,453
17496,7,2,229.45000000000002,5,5,3,553,553
17497,169,1,1717.26,3,1,4,314,Needs Attention
17498,211,1,565.47,2,1,3,213,Needs Attention
17499,68,1,2294.99,4,1,4,414,Recent Customers
17500,15,2,156.96,5,5,3,553,553
17501,77,2,141.98,4,5,3,453,453
17502,150,2,6070.59,3,5,5,355,355
17503,18,2,98.96000000000001,5,5,3,553,553
17504,40,2,4362.74,5,5,5,555,555
17505,252,1,7.28,2,1,1,211,Needs Attention
17506,344,1,12.940000000000001,1,1,1,111,Lost Customers
17507,165,1,68.97,3,1,2,312,Needs Attention
17508,52,1,2324.9199999999996,5,1,4,514,514
17509,34,2,98.72,5,5,3,553,553
17510,26,2,4369.74,5,5,5,555,555
17511,358,2,4150.53,1,5,5,155,155
17512,374,2,4170.54,1,5,5,155,155
17513,367,2,4260.24,1,5,5,155,155
17514,344,2,4142.23,1,5,5,155,155
17515,260,2,4143.26,2,5,5,255,255
17516,19,1,39.980000000000004,5,1,1,511,511
17517,51,1,39.980000000000004,5,1,1,511,511
17518,202,1,539.99,2,1,3,213,Needs Attention
17519,297,1,58.980000000000004,1,1,2,112,Lost Customers
17520,96,1,4.99,4,1,1,411,Recent Customers
17521,193,1,1750.98,2,1,4,214,Needs Attention
17522,64,2,74.95,4,5,2,452,452
17523,18,1,4.99,5,1,1,511,511
17524,53,1,2316.97,5,1,4,514,514
17525,148,1,4.99,3,1,1,311,Needs Attention
17526,286,1,4.99,1,1,1,111,Lost Customers
17527,76,1,12.940000000000001,4,1,1,411,Recent Customers
17528,67,1,54.980000000000004,4,1,2,412,Recent Customers
17529,109,1,13.98,4,1,1,411,Recent Customers
17530,174,1,79.47,3,1,2,312,Needs Attention
